FILE_VERSION	2.0.0
NO_OF_FRAMES	2447
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
DESCRIPTION	--
TIME_STAMP	2025-11-14, 16:46:13.858	63761.85760330
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
207.514	458.976	397.680	554.765	494.817	400.035
207.562	458.963	397.628	554.344	494.772	399.730
207.607	459.022	397.696	554.027	494.769	399.528
207.690	458.964	397.634	553.924	494.791	400.109
207.725	458.956	397.613	553.681	494.787	400.156
207.746	459.038	397.671	553.325	494.805	399.938
207.833	459.053	397.742	552.901	494.724	399.619
207.912	458.976	397.695	552.747	494.769	400.008
207.966	459.122	397.849	552.529	494.674	400.083
207.964	458.990	397.658	552.262	494.496	400.171
207.987	459.065	397.745	551.873	494.497	399.738
208.043	459.078	397.764	551.661	494.724	400.066
208.156	459.048	397.784	551.514	494.617	400.373
208.155	459.104	397.803	551.010	494.504	399.745
208.234	459.033	397.757	550.696	494.572	399.697
208.296	459.042	397.761	550.508	494.586	399.878
208.352	459.047	397.751	550.192	494.459	399.815
208.421	459.056	397.740	549.770	494.410	399.441
208.453	459.066	397.691	549.639	494.420	399.851
208.523	459.061	397.678	549.499	494.245	400.183
208.610	459.070	397.721	549.056	494.397	399.809
208.644	459.057	397.672	548.858	494.238	399.961
208.693	459.049	397.648	548.479	494.501	399.641
208.742	459.049	397.625	548.274	494.292	399.836
208.815	459.062	397.699	548.056	494.192	399.912
208.850	459.055	397.678	547.654	494.280	399.847
208.936	459.088	397.750	547.443	494.254	399.709
208.930	459.137	397.784	547.184	494.189	399.840
209.016	459.079	397.780	546.890	494.138	399.927
209.028	459.161	397.826	546.766	493.985	400.232
209.113	459.104	397.793	546.423	494.080	400.103
209.141	459.186	397.865	546.073	493.972	399.969
209.203	459.115	397.792	545.807	494.013	399.781
209.250	459.127	397.770	545.319	494.096	399.439
209.318	459.141	397.759	545.209	493.793	399.795
209.367	459.141	397.736	544.903	493.916	399.678
209.420	459.153	397.698	544.787	493.924	400.407
209.475	459.160	397.689	544.354	493.946	399.918
209.529	459.172	397.650	544.217	493.708	400.137
209.593	459.173	397.653	543.726	493.894	399.805
209.656	459.282	397.762	543.534	493.890	399.827
209.706	459.282	397.767	543.276	493.979	400.081
209.735	459.254	397.733	542.945	493.923	399.983
209.792	459.267	397.752	542.733	493.796	399.909
209.834	459.266	397.745	542.343	493.801	399.746
209.893	459.272	397.793	542.213	493.831	400.274
209.962	459.310	397.839	541.709	493.811	399.490
209.974	459.307	397.808	541.557	493.666	399.934
210.030	459.313	397.799	541.283	493.683	399.957
210.079	459.313	397.806	540.949	493.732	399.702
210.148	459.260	397.747	540.598	493.651	399.686
210.188	459.272	397.740	540.599	493.534	400.285
210.259	459.280	397.757	540.258	493.457	400.132
210.306	459.280	397.706	539.867	493.583	400.024
210.360	459.286	397.668	539.610	493.571	399.858
210.442	459.319	397.682	539.234	493.494	399.710
210.494	459.289	397.659	538.942	493.560	399.681
210.558	459.289	397.662	538.702	493.435	399.652
210.622	459.284	397.665	538.381	493.250	399.705
210.679	459.296	397.684	538.168	493.301	399.800
210.737	459.290	397.703	537.861	493.449	399.659
210.795	459.291	397.722	537.512	493.274	399.633
210.844	459.296	397.728	537.283	493.198	399.604
210.872	459.300	397.724	536.979	493.215	399.552
210.920	459.312	397.730	536.597	493.220	399.352
210.955	459.322	397.739	536.430	493.173	399.492
211.042	459.338	397.811	536.097	493.071	399.430
211.104	459.351	397.815	535.930	493.010	399.765
211.116	459.341	397.756	535.540	493.085	399.326
211.164	459.347	397.733	535.243	492.897	399.416
211.241	459.386	397.793	534.966	492.972	399.364
211.346	459.421	397.846	534.798	492.959	399.548
211.352	459.369	397.716	534.360	492.947	399.267
211.415	459.370	397.720	534.128	492.946	399.304
211.490	459.384	397.692	533.872	492.972	399.348
211.570	459.399	397.751	533.543	492.944	399.343
211.634	459.400	397.754	533.268	492.792	399.177
211.669	459.380	397.705	533.011	492.861	399.337
211.710	459.390	397.698	532.822	492.796	399.659
211.754	459.383	397.719	532.531	492.778	399.449
211.796	459.388	397.712	532.347	492.764	399.803
211.846	459.387	397.718	531.941	492.682	399.486
211.871	459.409	397.714	531.814	492.721	399.699
211.929	459.410	397.733	531.479	492.696	399.750
212.014	459.443	397.806	531.284	492.726	399.944
212.036	459.416	397.759	530.871	492.693	399.484
212.104	459.466	397.806	530.612	492.652	399.716
212.182	459.470	397.836	530.406	492.611	399.818
212.207	459.474	397.775	530.098	492.596	399.705
212.256	459.461	397.752	529.780	492.434	399.729
