FILE_VERSION	2.0.0
NO_OF_FRAMES	2064
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
DESCRIPTION	--
TIME_STAMP	2025-11-14, 14:51:33.273	56881.30311640
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
129.242	450.945	398.175	303.547	468.824	398.467
129.250	450.946	398.188	303.305	468.777	398.435
129.241	450.958	398.176	303.053	468.748	398.418
129.204	450.936	398.142	302.767	468.721	398.473
129.204	450.936	398.142	302.529	468.694	398.456
129.204	450.936	398.142	302.271	468.658	398.396
129.196	450.935	398.130	302.003	468.652	398.408
129.197	450.930	398.130	301.724	468.620	398.393
129.190	450.941	398.147	301.493	468.587	398.361
129.226	450.963	398.180	301.234	468.575	398.359
129.195	450.942	398.130	300.946	468.555	398.416
129.190	450.941	398.147	300.700	468.551	398.441
129.213	450.956	398.184	300.468	468.536	398.467
129.182	450.941	398.134	300.196	468.510	398.523
129.181	450.946	398.134	299.917	468.484	398.565
129.226	450.969	398.181	299.669	468.481	398.507
129.189	450.947	398.147	299.409	468.470	398.535
129.180	450.953	398.135	299.138	468.438	398.561
129.187	450.971	398.147	298.887	468.402	398.545
129.183	450.984	398.119	298.638	468.412	398.545
129.187	450.971	398.147	298.370	468.349	398.542
129.242	451.054	398.220	298.081	468.340	398.543
129.236	451.058	398.236	297.843	468.307	398.498
129.217	451.047	398.183	297.570	468.333	398.487
129.205	451.038	398.186	297.299	468.289	398.429
129.184	451.000	398.148	296.991	468.272	398.473
129.235	451.064	398.236	296.757	468.264	398.416
129.202	451.064	398.187	296.510	468.301	398.406
129.204	451.044	398.186	296.251	468.180	398.427
129.204	451.050	398.186	295.970	468.263	398.392
129.196	451.049	398.173	295.739	468.231	398.363
129.165	451.200	398.111	295.444	468.112	398.372
129.151	451.115	398.141	295.174	468.177	398.407
129.203	451.143	398.200	294.951	468.145	398.362
129.173	451.111	398.149	294.663	468.125	398.364
129.189	451.055	398.190	294.404	468.010	398.414
129.151	451.115	398.141	294.141	468.057	398.406
129.156	451.115	398.124	293.900	468.055	398.364
129.216	451.094	398.212	293.614	468.034	398.422
129.152	451.109	398.141	293.342	468.008	398.452
129.203	451.140	398.201	293.132	467.978	398.407
129.178	451.055	398.149	292.859	467.953	398.409
129.224	451.179	398.199	292.535	468.111	398.391
129.174	451.047	398.165	292.317	467.974	398.389
129.186	451.057	398.162	292.061	467.873	398.341
129.206	451.077	398.246	291.784	467.931	398.393
129.137	451.004	398.103	291.506	467.898	398.408
129.175	451.037	398.166	291.277	467.841	398.323
129.121	451.053	398.095	291.014	467.751	398.346
129.171	450.988	398.152	290.732	467.790	398.384
129.139	450.980	398.102	290.490	467.737	398.355
129.136	450.955	398.118	290.264	467.621	398.305
129.155	451.051	398.145	289.985	467.698	398.358
129.128	450.955	398.105	289.709	467.646	398.374
129.160	450.968	398.155	289.500	467.622	398.387
129.125	450.934	398.121	289.252	467.521	398.410
129.116	450.934	398.108	288.990	467.580	398.490
129.117	450.927	398.108	288.720	467.524	398.463
129.117	450.933	398.108	288.501	467.512	398.406
129.117	450.927	398.108	288.206	467.497	398.426
129.115	450.927	398.079	287.944	467.453	398.470
129.140	450.952	398.146	287.705	467.426	398.400
129.109	450.926	398.095	287.465	467.417	398.388
129.141	450.940	398.145	287.152	467.374	398.422
129.118	450.926	398.107	286.902	467.339	398.409
129.135	450.945	398.161	286.662	467.324	398.339
129.109	450.925	398.095	286.375	467.297	398.345
129.108	450.937	398.095	286.052	467.347	398.352
129.135	450.945	398.161	285.846	467.223	398.351
129.101	450.930	398.082	285.610	467.234	398.297
129.134	450.952	398.162	285.306	467.179	398.345
129.142	450.962	398.174	285.054	467.162	398.362
129.095	450.929	398.099	284.817	467.123	398.321
129.087	450.929	398.086	284.573	467.101	398.352
129.097	450.941	398.128	284.272	467.021	398.428
129.087	450.957	398.116	284.032	467.006	398.360
129.104	450.953	398.140	283.791	467.003	398.320
129.095	450.959	398.128	283.508	466.951	398.382
129.134	450.980	398.191	283.237	466.913	398.386
129.184	451.061	398.279	283.007	466.875	398.331
129.123	451.096	398.192	282.759	466.878	398.336
129.114	451.014	398.167	282.454	466.835	398.385
129.116	450.991	398.166	282.179	466.884	398.319
129.101	451.013	398.171	281.978	466.775	398.306
129.076	451.074	398.117	281.660	466.843	398.301
129.131	451.038	398.220	281.412	466.715	398.332
129.072	450.974	398.120	281.187	466.695	398.292
129.132	451.026	398.220	280.921	466.665	398.255
129.124	451.026	398.208	280.636	466.631	398.318
129.101	451.012	398.171	280.400	466.597	398.307
129.124	451.032	398.208	280.188	466.574	398.238
129.102	451.006	398.170	279.914	466.561	398.274
129.093	451.092	398.171	279.639	466.515	398.350
129.102	451.006	398.170	279.417	466.477	398.337
129.098	450.953	398.157	279.199	466.458	398.340
129.106	450.964	398.169	278.898	466.442	398.377
129.068	450.956	398.136	278.643	466.387	398.382
129.053	450.936	398.111	278.417	466.368	398.314
129.077	450.974	398.178	278.158	466.344	398.349
129.029	450.929	398.073	277.875	466.298	398.413
129.045	450.931	398.098	277.625	466.256	398.374
129.038	450.924	398.086	277.386	466.223	398.308
129.077	450.945	398.149	277.083	466.207	398.290
129.084	450.952	398.161	276.792	466.160	398.312
129.062	450.951	398.153	276.568	466.129	398.244
129.024	450.922	398.090	276.269	466.052	398.141
129.033	450.917	398.102	275.963	466.016	398.194
129.021	450.950	398.092	275.746	466.015	398.252
129.053	450.957	398.141	275.510	466.014	398.173
129.059	450.957	398.125	275.238	465.994	398.238
129.058	450.963	398.125	274.932	465.884	398.219
129.010	451.016	398.068	274.692	465.857	398.153
129.053	451.045	398.115	274.477	465.894	398.172
129.057	450.976	398.125	274.192	465.866	398.266
129.006	450.960	398.096	273.950	465.831	398.300
129.060	450.976	398.154	273.717	465.811	398.219
129.021	450.948	398.091	273.449	465.799	398.243
129.055	451.062	398.143	273.172	465.766	398.322
129.018	450.978	398.092	272.921	465.731	398.286
129.049	450.998	398.142	272.649	465.658	398.154
129.043	451.002	398.158	272.401	465.697	398.303
129.038	451.027	398.130	272.131	465.658	398.339
129.064	451.046	398.196	271.892	465.631	398.274
129.033	451.025	398.146	271.630	465.620	398.256
129.041	451.114	398.172	271.353	465.581	398.307
128.994	451.092	398.097	271.050	465.484	398.218
129.066	451.050	398.225	270.849	465.529	398.266
129.026	451.130	398.176	270.573	465.523	398.248
129.049	451.056	398.200	270.306	465.459	398.312
129.088	451.082	398.262	270.068	465.438	398.305
129.078	451.095	398.251	269.828	465.418	398.270
129.049	451.062	398.200	269.555	465.411	398.367
129.012	451.128	398.180	269.307	465.367	398.386
129.049	451.061	398.200	269.069	465.341	398.351
128.980	451.089	398.100	268.814	465.331	398.347
129.000	451.119	398.183	268.516	465.301	398.416
129.037	451.041	398.203	268.281	465.255	398.436
129.036	451.053	398.204	268.039	465.253	398.374
129.031	451.047	398.220	267.766	465.228	398.414
129.023	451.040	398.207	267.481	465.194	398.453
129.006	451.020	398.153	267.206	465.237	398.364
129.021	451.058	398.208	266.949	465.246	398.333
128.985	451.100	398.158	266.701	465.130	398.399
128.984	451.018	398.145	266.437	465.087	398.394
129.016	451.033	398.195	266.191	465.065	398.346
128.951	450.968	398.110	265.901	465.109	398.349
129.016	450.973	398.210	265.629	465.026	398.371
128.960	450.956	398.122	265.401	465.013	398.280
128.976	450.963	398.147	265.121	465.092	398.286
128.975	450.970	398.148	264.848	465.067	398.326
128.977	450.952	398.147	264.619	465.027	398.305
128.969	450.951	398.135	264.354	465.094	398.278
129.002	450.977	398.214	264.093	464.979	398.284
128.934	450.918	398.101	263.843	464.962	398.365
128.964	450.944	398.151	263.613	464.923	398.315
128.918	450.916	398.076	263.356	464.979	398.304
128.990	450.963	398.217	263.089	464.863	398.353
128.914	450.903	398.091	262.844	464.834	398.305
128.905	450.902	398.079	262.560	464.886	398.324
128.905	450.909	398.079	262.319	464.780	398.314
128.944	450.929	398.142	262.054	464.755	398.341
128.905	450.902	398.079	261.790	464.816	398.343
128.938	450.934	398.158	261.538	464.780	398.283
128.905	450.902	398.079	261.291	464.680	398.317
128.938	450.930	398.159	261.019	464.752	398.336
128.931	450.922	398.146	260.780	464.614	398.267
128.939	450.923	398.158	260.523	464.682	398.285
128.894	450.900	398.112	260.223	464.766	398.245
128.886	450.905	398.099	259.988	464.664	398.312
128.963	450.954	398.225	259.715	464.700	398.252
128.924	450.933	398.162	259.494	464.700	398.233
128.869	450.911	398.075	259.220	464.694	398.277
128.916	450.938	398.150	258.961	464.664	398.260
128.869	450.934	398.104	258.784	464.556	398.321
128.885	450.941	398.129	258.537	464.552	398.362
128.888	450.989	398.142	258.216	464.633	398.310
128.855	450.938	398.108	258.014	464.497	398.372
128.870	450.952	398.133	257.743	464.553	398.273
128.882	450.994	398.159	257.492	464.463	398.315
128.861	450.957	398.121	257.183	464.495	398.275
128.830	451.024	398.084	256.940	464.466	398.286
128.881	451.007	398.159	256.671	464.437	398.201
128.882	450.994	398.159	256.446	464.324	398.311
128.837	451.067	398.127	256.127	464.373	398.230
128.875	451.100	398.189	255.892	464.321	398.197
128.867	451.005	398.163	255.650	464.207	398.253
128.876	451.006	398.176	255.353	464.266	398.213
128.867	451.005	398.163	255.082	464.209	398.170
128.829	451.066	398.114	254.830	464.180	398.140
128.900	451.036	398.242	254.610	464.062	398.208
128.894	451.018	398.229	254.339	464.030	398.223
128.854	450.998	398.167	254.104	463.984	398.219
128.826	450.948	398.116	253.804	464.049	398.124
128.855	450.991	398.166	253.571	463.923	398.192
128.819	450.969	398.133	253.310	463.867	398.220
128.809	450.933	398.136	253.071	463.834	398.161
128.814	450.958	398.149	252.825	463.825	398.204
128.800	450.932	398.124	252.558	463.806	398.206
128.802	450.915	398.124	252.301	463.764	398.191
128.788	450.914	398.128	252.019	463.658	398.094
128.801	450.921	398.124	251.798	463.712	398.220
128.786	450.908	398.099	251.488	463.603	398.126
128.793	450.915	398.112	251.261	463.619	398.151
128.780	450.914	398.116	250.984	463.545	398.097
128.810	450.941	398.166	250.736	463.571	398.169
128.771	450.914	398.104	250.452	463.484	398.073
128.764	450.927	398.121	250.209	463.449	398.086
128.760	450.919	398.137	249.941	463.438	398.089
128.761	450.902	398.137	249.700	463.390	398.131
128.784	450.951	398.204	249.457	463.355	398.144
128.756	450.925	398.108	249.219	463.340	398.172
128.751	450.925	398.125	248.947	463.303	398.161
