FILE_VERSION	2.0.0
NO_OF_FRAMES	200
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-11-17, 13:34:42.062	311469.26352700
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	cm2	ed2	ed1	New 0004	cm1
TRAJECTORY_TYPES	Mixed	Measured	Measured	Mixed	Measured	Measured
283.490	305.253	-15.081	300.638	314.405	-15.259	316.314	323.429	-15.233	439.812	142.512	-13.901	430.796	180.370	-13.782	436.246	160.717	-14.023
283.784	304.606	-15.046	300.561	314.377	-15.243	315.882	323.926	-15.262	437.887	146.235	-13.911	427.386	183.724	-13.729	433.574	164.307	-13.928
284.116	303.888	-15.046	300.491	314.327	-15.248	315.425	324.506	-15.254	435.962	149.950	-13.956	424.035	187.040	-13.813	430.962	167.858	-14.004
284.457	303.234	-15.023	300.414	314.284	-15.232	314.923	325.029	-15.245	434.005	153.708	-14.028	420.721	190.311	-13.818	428.357	171.432	-14.051
284.814	302.558	-15.008	300.348	314.241	-15.297	314.428	325.533	-15.255	432.043	157.476	-14.004	417.350	193.557	-13.860	425.721	174.978	-14.051
285.189	301.991	-15.050	300.278	314.212	-15.302	313.902	326.081	-15.255	430.073	161.321	-13.990	414.017	196.781	-13.945	423.091	178.490	-14.135
285.621	301.407	-15.048	300.198	314.190	-15.324	313.337	326.549	-15.278	428.102	165.175	-14.045	410.698	200.008	-13.930	420.465	182.093	-14.137
286.055	300.793	-15.052	300.131	314.190	-15.290	312.790	327.036	-15.260	426.107	169.039	-14.150	407.391	203.198	-13.974	417.840	185.669	-14.130
286.492	300.304	-14.964	300.033	314.189	-15.250	312.210	327.502	-15.274	424.107	172.916	-14.157	404.104	206.360	-13.974	415.213	189.244	-14.190
286.971	299.746	-14.974	299.956	314.167	-15.234	311.608	327.978	-15.267	422.098	176.865	-14.174	400.830	209.501	-13.995	412.572	192.810	-14.202
287.449	299.242	-14.973	299.880	314.116	-15.221	311.003	328.351	-15.292	420.083	180.770	-14.169	397.588	212.589	-14.048	409.966	196.343	-14.300
287.958	298.727	-14.985	299.801	314.059	-15.244	310.371	328.709	-15.282	418.034	184.700	-14.229	394.325	215.631	-14.029	407.342	199.875	-14.259
288.481	298.239	-14.994	299.739	314.024	-15.231	309.738	329.109	-15.264	415.970	188.652	-14.282	391.119	218.639	-14.154	404.709	203.432	-14.303
289.017	297.748	-14.951	299.663	313.980	-15.217	309.074	329.388	-15.288	413.915	192.648	-14.310	387.920	221.650	-14.116	402.092	206.976	-14.302
289.578	297.345	-14.988	299.586	313.966	-15.200	308.390	329.753	-15.247	411.822	196.634	-14.352	384.751	224.634	-14.148	399.475	210.531	-14.367
290.139	296.936	-14.929	299.516	313.943	-15.206	307.715	330.038	-15.281	409.707	200.682	-14.329	381.591	227.609	-14.188	396.830	214.091	-14.310
290.743	296.549	-15.010	299.446	313.894	-15.210	307.029	330.273	-15.281	407.590	204.701	-14.413	378.483	230.579	-14.236	394.216	217.570	-14.405
291.324	296.190	-14.875	299.370	313.864	-15.197	306.298	330.531	-15.276	405.436	208.754	-14.393	375.358	233.455	-14.225	391.586	221.104	-14.447
291.934	295.860	-14.975	299.285	313.833	-15.201	305.624	330.781	-15.308	403.274	212.831	-14.463	372.274	236.348	-14.313	388.970	224.702	-14.475
292.541	295.536	-14.921	299.208	313.797	-15.186	304.901	330.964	-15.280	401.087	216.940	-14.462	369.224	239.277	-14.316	386.340	228.259	-14.499
293.183	295.282	-14.980	299.147	313.777	-15.172	304.163	331.118	-15.252	398.885	221.060	-14.532	366.169	242.142	-14.292	383.703	231.774	-14.492
