FILE_VERSION	2.0.0
NO_OF_FRAMES	102
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-11-17, 13:31:49.297	311296.49917920
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	cm2	ed2	ed1	cm1	New 0005
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
416.081	301.708	-14.880	423.586	318.099	-14.981	432.012	335.604	-14.915	530.249	121.267	-13.324	548.444	125.138	-13.104	567.955	130.860	-12.839
417.865	300.942	-14.969	423.906	317.906	-14.950	430.843	336.094	-14.919	528.142	127.425	-13.367	546.049	132.414	-13.127	565.123	139.466	-12.886
419.612	300.279	-14.913	424.242	317.728	-14.959	429.622	336.413	-14.904	526.137	133.498	-13.393	543.643	139.686	-13.220	562.172	148.005	-12.911
421.404	299.782	-14.851	424.578	317.550	-14.925	428.386	336.623	-14.932	524.231	139.589	-13.410	541.225	147.000	-13.247	559.166	156.494	-12.880
423.245	299.397	-14.905	424.920	317.337	-14.947	427.151	336.670	-15.001	522.357	145.769	-13.421	538.832	154.294	-13.250	556.086	165.003	-12.983
425.113	299.081	-14.984	425.227	317.036	-14.965	425.828	336.647	-14.883	520.569	151.903	-13.511	536.424	161.548	-13.347	552.917	173.410	-13.057
426.900	298.944	-14.888	425.569	316.959	-14.944	424.526	336.569	-14.860	518.851	158.190	-13.500	534.024	168.869	-13.454	549.680	181.841	-13.110
428.725	298.971	-14.841	425.906	316.759	-14.956	423.267	336.197	-14.915	517.221	164.500	-13.534	531.634	176.212	-13.465	546.377	190.118	-13.149
430.523	299.163	-14.875	426.249	316.623	-14.944	421.984	335.746	-14.902	515.637	170.866	-13.561	529.216	183.534	-13.549	542.957	198.478	-13.202
432.276	299.377	-14.791	426.569	316.495	-14.948	420.736	335.179	-14.865	514.114	177.308	-13.612	526.800	190.862	-13.563	539.506	206.669	-13.276
434.007	299.754	-14.833	426.881	316.310	-14.970	419.533	334.425	-14.907	512.664	183.797	-13.713	524.391	198.185	-13.652	535.995	214.832	-13.344
435.710	300.208	-14.838	427.208	316.125	-14.956	418.373	333.548	-14.865	511.229	190.377	-13.671	522.003	205.571	-13.745	532.436	222.930	-13.401
437.308	300.749	-14.806	427.567	315.919	-14.979	417.305	332.560	-14.863	509.875	197.003	-13.698	519.562	212.838	-13.749	528.798	230.915	-13.479
438.844	301.368	-14.843	427.856	315.705	-14.944	416.292	331.464	-14.889	508.536	203.675	-13.756	517.113	220.110	-13.694	525.131	238.798	-13.511
440.294	302.109	-14.776	428.192	315.498	-14.950	415.341	330.228	-14.957	507.261	210.426	-13.808	514.695	227.401	-13.837	521.430	246.596	-13.559
441.632	302.871	-14.768	428.511	315.328	-14.952	414.490	328.921	-14.858	505.995	217.252	-13.913	512.268	234.726	-13.918	517.700	254.340	-13.595
442.882	303.830	-14.619	428.832	315.143	-14.958	413.715	327.507	-14.839	504.780	224.209	-13.915	509.842	242.052	-13.957	513.933	261.981	-13.604
444.133	304.859	-14.733	429.145	314.957	-14.946	413.102	326.102	-14.887	503.570	231.196	-13.994	507.418	249.377	-14.027	510.133	269.519	-13.699
445.222	305.977	-14.707	429.480	314.779	-14.990	412.559	324.518	-14.964	502.393	238.326	-14.041	504.988	256.666	-14.078	506.298	276.949	-13.804
446.209	307.082	-14.733	429.802	314.579	-14.961	412.137	322.893	-14.888	501.195	245.489	-14.036	502.520	263.971	-14.035	502.470	284.329	-13.840
446.975	308.180	-14.443	430.139	314.386	-14.892	411.844	321.258	-14.905	500.019	252.757	-14.079	500.116	271.265	-14.130	498.694	291.638	-14.045
447.885	309.462	-14.800	430.481	314.173	-14.951	411.660	319.522	-14.938	498.828	260.064	-14.121	497.715	278.545	-14.333	494.798	298.795	-13.926
448.521	310.726	-14.786	430.778	313.973	-14.973	411.618	317.737	-14.908	497.612	267.470	-14.139	495.223	285.877	-14.245	491.035	305.717	-14.094
449.077	311.986	-14.916	431.127	313.796	-15.051	411.692	315.982	-14.900	496.419	274.952	-14.208	492.771	293.206	-14.313	487.245	312.731	-14.110
449.443	313.314	-14.768	431.418	313.510	-14.979	411.890	314.164	-14.868	495.172	282.526	-14.293	490.348	300.404	-14.373	483.483	319.603	-14.175
449.743	314.577	-14.875	431.729	313.383	-14.957	412.244	312.394	-14.884	493.902	290.155	-14.360	487.854	307.686	-14.367	479.754	326.426	-14.261
449.054	316.663	-14.845	431.301	313.467	-15.033	412.017	310.421	-14.850	493.732	297.834	-14.420	486.109	314.715	-14.462	476.334	332.626	-14.265
447.207	319.208	-15.094	429.879	313.840	-14.938	411.203	308.474	-14.701	494.452	305.430	-14.394	485.200	321.581	-14.419	473.825	338.442	-14.205
446.234	321.591	-15.076	429.756	314.236	-15.079	411.749	306.744	-14.785	493.998	313.161	-14.527	483.276	328.308	-14.608	470.323	343.992	-14.329
444.761	324.451	-14.949	429.518	314.908	-14.968	412.724	304.988	-14.808	493.688	320.912	-14.524	481.291	334.802	-14.578	466.665	348.917	-14.410
