FILE_VERSION	2.0.0
NO_OF_FRAMES	102
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-11-17, 13:49:10.511	312337.71209840
DATA_INCLUDED	3D
MARKER_NAMES	ed2	New 0001	cm2	ed1	cm1	New 0005
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Mixed	Measured
408.959	316.756	-14.880	426.374	283.363	-14.789	417.875	299.311	-14.952	480.351	125.615	-13.252	485.847	145.123	-13.551	492.224	162.592	-13.777
408.236	316.024	-14.900	427.516	283.730	-14.819	418.110	299.111	-14.939	480.691	132.549	-13.263	485.429	152.238	-13.635	491.119	169.931	-13.809
407.530	315.242	-14.924	428.571	284.102	-14.740	418.331	298.925	-14.886	481.039	139.440	-13.297	484.996	159.346	-13.684	489.999	177.219	-13.881
406.852	314.410	-14.785	429.629	284.467	-14.749	418.573	298.747	-14.928	481.400	146.393	-13.327	484.571	166.413	-13.681	488.880	184.499	-13.881
406.260	313.575	-14.911	430.673	284.955	-14.715	418.801	298.568	-14.894	481.750	153.394	-13.325	484.146	173.543	-13.676	487.747	191.718	-13.920
405.682	312.629	-14.879	431.661	285.420	-14.773	419.067	298.353	-14.960	482.143	160.370	-13.431	483.754	180.605	-13.788	486.618	198.950	-13.929
405.113	311.653	-14.793	432.593	285.943	-14.763	419.302	298.189	-14.906	482.543	167.390	-13.481	483.369	187.679	-13.880	485.488	206.106	-14.010
404.654	310.666	-14.911	433.495	286.524	-14.715	419.537	298.010	-14.889	482.848	174.507	-13.309	482.945	194.797	-13.919	484.328	213.262	-14.058
404.172	309.595	-14.778	434.387	287.140	-14.792	419.771	297.825	-14.910	483.304	181.504	-13.603	482.529	201.848	-13.941	483.205	220.405	-14.121
403.800	308.507	-14.894	435.217	287.792	-14.788	420.029	297.647	-14.914	483.705	188.602	-13.621	482.080	208.891	-13.920	482.082	227.550	-14.107
403.456	307.414	-14.845	435.968	288.515	-14.814	420.257	297.454	-14.918	483.990	195.918	-13.405	481.640	216.024	-13.887	480.967	234.548	-14.148
403.150	306.278	-14.857	436.669	289.173	-14.718	420.469	297.254	-14.883	484.446	203.104	-13.667	481.248	223.123	-13.932	479.849	241.585	-14.219
402.922	305.117	-14.839	437.328	289.891	-14.741	420.719	297.076	-14.904	484.837	210.062	-13.698	480.888	230.093	-14.051	478.719	248.587	-14.222
402.727	303.850	-14.832	437.946	290.650	-14.815	420.961	296.868	-14.947	485.140	217.286	-13.640	480.483	237.160	-14.176	477.579	255.519	-14.243
402.600	302.606	-14.844	438.503	291.440	-14.775	421.189	296.704	-14.912	485.560	224.579	-13.783	480.093	244.233	-14.190	476.489	262.521	-14.301
402.528	301.380	-14.842	438.993	292.207	-14.760	421.417	296.504	-14.879	485.919	231.880	-13.821	479.653	251.282	-14.124	475.285	269.414	-14.278
402.533	300.145	-14.845	439.448	293.035	-14.768	421.674	296.311	-14.918	486.263	239.178	-13.860	479.273	258.326	-14.200	474.215	276.197	-14.387
402.571	298.848	-14.858	439.834	293.778	-14.761	421.887	296.132	-14.884	486.560	246.482	-13.830	478.880	265.370	-14.283	473.167	283.023	-14.436
402.692	297.560	-14.851	440.127	294.621	-14.708	422.086	295.902	-14.856	486.903	253.838	-13.907	478.510	272.382	-14.276	472.112	289.847	-14.468
402.883	296.394	-14.867	440.473	295.442	-14.827	422.337	295.716	-14.844	487.224	261.213	-14.009	478.124	279.377	-14.304	471.043	296.627	-14.505
403.072	295.094	-14.763	440.699	296.143	-14.765	422.630	295.510	-14.975	487.536	268.639	-13.980	477.701	286.500	-14.319	469.997	303.378	-14.560
403.373	293.813	-14.796	440.836	296.976	-14.901	422.833	295.397	-14.950	487.864	276.081	-14.062	477.309	293.520	-14.374	468.961	310.106	-14.525
403.702	292.582	-14.817	440.864	297.997	-14.835	423.006	295.298	-14.850	488.269	283.538	-14.033	476.956	300.510	-14.409	467.880	316.668	-14.573
404.554	290.812	-14.726	440.695	300.930	-14.884	423.425	295.932	-14.900	489.534	290.954	-14.107	476.490	306.695	-14.380	465.764	321.852	-14.540
405.875	289.069	-14.834	440.168	304.287	-14.957	423.726	296.840	-14.832	490.896	298.583	-14.180	475.998	312.513	-14.515	463.364	326.204	-14.693
407.629	287.574	-14.607	439.314	307.579	-14.895	424.251	297.691	-14.911	491.945	306.463	-14.151	475.444	318.452	-14.540	461.245	330.437	-14.808
409.983	286.847	-14.586	439.849	309.500	-14.969	425.679	298.395	-14.929	491.423	314.033	-14.271	473.991	324.556	-14.499	458.908	335.426	-14.754
412.418	286.374	-14.643	440.515	311.010	-14.918	427.179	298.978	-14.862	490.552	321.581	-14.281	472.413	330.740	-14.602	456.502	340.408	-14.753
415.322	286.053	-14.531	441.093	313.241	-14.975	428.912	299.950	-14.986	489.636	329.190	-14.364	470.622	336.627	-14.572	453.933	344.780	-14.767
418.898	286.258	-14.606	441.493	316.168	-14.922	430.934	301.628	-14.974	488.424	336.907	-14.377	468.655	341.819	-14.647	451.063	347.790	-14.852
422.643	286.702	-14.585	441.818	318.910	-14.914	432.886	303.277	-14.935	486.920	344.654	-14.405	466.673	347.002	-14.646	448.473	350.725	-14.860
426.572	287.429	-14.503	442.236	321.506	-14.988	434.947	304.969	-14.896	484.967	352.411	-14.507	464.613	352.168	-14.713	446.063	353.521	-14.819
430.583	288.867	-14.557	443.646	324.062	-15.159	437.548	306.944	-14.820	482.214	359.324	-14.446	462.024	357.014	-14.737	443.495	356.350	-15.055
434.622	290.506	-14.617	445.205	326.656	-15.051	440.290	309.128	-14.815	479.177	366.169	-14.536	459.366	361.800	-14.919	440.923	359.243	-14.890
438.803	292.643	-14.505	446.584	329.378	-15.030	443.073	311.722	-14.858	475.843	372.704	-14.624	456.613	366.253	-14.796	438.577	361.781	-14.908
443.253	295.370	-14.609	447.871	332.742	-14.920	445.860	314.767	-14.818	472.165	378.920	-14.586	453.866	370.133	-14.873	436.527	363.464	-14.989
447.676	298.484	-14.424	449.134	335.878	-14.860	448.644	317.891	-14.833	468.211	384.969	-14.694	451.158	373.983	-14.924	434.780	365.183	-14.980
452.236	301.641	-14.557	450.211	339.275	-14.993	451.414	321.395	-14.875	463.975	390.708	-14.742	448.436	377.695	-14.939	433.281	366.927	-14.938
456.675	305.751	-14.504	451.491	342.988	-15.006	454.179	325.364	-14.854	459.548	395.564	-14.807	445.668	380.809	-14.877	431.971	368.287	-14.992
461.014	310.155	-14.552	452.816	346.834	-14.973	456.942	329.484	-14.893	454.941	400.000	-14.715	442.932	383.667	-15.002	430.785	369.648	-15.051
465.416	314.872	-14.689	454.131	350.809	-15.064	459.768	333.512	-15.004	450.244	404.113	-14.829	440.198	386.488	-14.969	429.762	371.128	-15.016
469.541	320.090	-14.509	455.199	354.860	-15.081	462.273	338.323	-14.948	445.593	407.556	-14.855	437.615	388.917	-15.045	429.026	372.460	-15.019
473.650	325.852	-14.669	456.107	359.239	-15.037	464.673	343.336	-14.969	441.041	410.414	-14.917	435.183	390.999	-15.074	428.493	373.686	-15.031
